data;tipo;categoria;descricao;valor;metodo
2026-01-26T20:32:00.000Z;ENTRADA;Venda;Venda #685958;255;Pix
2026-01-26T20:31:00.000Z;ENTRADA;Venda;Venda #685958;240;Pix
2026-01-26T20:30:00.000Z;ENTRADA;Venda;Venda #685958;85;Pix
2026-01-26T20:16:00.000Z;ENTRADA;Venda;Venda #685958;90;Pix
2026-01-26T20:08:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T20:06:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-26T20:06:00.000Z;ENTRADA;Venda;Venda #685958;45;Pix
2026-01-26T19:55:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T19:39:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T19:29:00.000Z;ENTRADA;Venda;Venda #685958;135;Pix
2026-01-26T19:14:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T19:09:00.000Z;ENTRADA;Venda;Venda #685958;24;Pix
2026-01-26T18:44:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-26T18:25:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-26T18:19:00.000Z;ENTRADA;Venda;Venda #685958;45;Pix
2026-01-26T18:06:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T18:03:00.000Z;ENTRADA;Venda;Venda #685958;45;Pix
2026-01-26T17:55:00.000Z;ENTRADA;Venda;Venda #685958;120;Pix
2026-01-26T17:51:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T17:11:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T17:10:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-26T16:58:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T16:58:00.000Z;ENTRADA;Venda;Venda #685958;24;Pix
2026-01-26T16:52:00.000Z;ENTRADA;Venda;Venda #685958;85;Pix
2026-01-26T16:51:00.000Z;ENTRADA;Venda;Venda #685958;120;Pix
2026-01-26T16:51:00.000Z;ENTRADA;Venda;Venda #685958;135;Pix
2026-01-26T16:46:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T16:42:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-26T16:40:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-26T16:37:00.000Z;ENTRADA;Venda;Venda #685958;135;Pix
2026-01-26T16:35:00.000Z;ENTRADA;Venda;Venda #685958;24;Pix
2026-01-26T16:34:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-26T16:05:00.000Z;ENTRADA;Venda;Venda #685958;85;Pix
2026-01-26T15:47:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-26T15:45:00.000Z;ENTRADA;Venda;Venda #685958;135;Pix
2026-01-26T15:45:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-26T15:28:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-26T15:17:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-24T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-1560.040690888787;Dinheiro/Banco
2026-01-23T22:35:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-23T22:28:00.000Z;ENTRADA;Venda;Venda #685958;24;Pix
2026-01-23T22:25:00.000Z;ENTRADA;Venda;Venda #685958;240;Pix
2026-01-23T22:12:00.000Z;ENTRADA;Venda;Venda #685958;255;Pix
2026-01-23T22:08:00.000Z;ENTRADA;Venda;Venda #685958;240;Pix
2026-01-23T22:07:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-23T22:05:00.000Z;ENTRADA;Venda;Venda #685958;90;Pix
2026-01-23T22:02:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-23T21:55:00.000Z;ENTRADA;Venda;Venda #685958;120;Pix
2026-01-23T21:54:00.000Z;ENTRADA;Venda;Venda #685958;24;Pix
2026-01-23T21:52:00.000Z;ENTRADA;Venda;Venda #685958;90;Pix
2026-01-23T21:42:00.000Z;ENTRADA;Venda;Venda #685958;24;Pix
2026-01-23T21:29:00.000Z;ENTRADA;Venda;Venda #685958;135;Pix
2026-01-23T21:17:00.000Z;ENTRADA;Venda;Venda #685958;120;Pix
2026-01-23T21:16:00.000Z;ENTRADA;Venda;Venda #685958;90;Pix
2026-01-23T21:13:00.000Z;ENTRADA;Venda;Venda #685958;45;Pix
2026-01-23T21:09:00.000Z;ENTRADA;Venda;Venda #685958;240;Pix
2026-01-23T20:32:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-23T20:17:00.000Z;ENTRADA;Venda;Venda #685958;90;Pix
2026-01-23T20:17:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-23T20:12:00.000Z;ENTRADA;Venda;Venda #685958;255;Pix
2026-01-23T20:09:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-23T19:54:00.000Z;ENTRADA;Venda;Venda #685958;120;Pix
2026-01-23T19:53:00.000Z;ENTRADA;Venda;Venda #685958;90;Pix
2026-01-23T19:43:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-23T19:21:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-23T19:08:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-23T19:00:00.000Z;ENTRADA;Venda;Venda #685958;120;Pix
2026-01-23T18:56:00.000Z;ENTRADA;Venda;Venda #685958;135;Pix
2026-01-23T18:23:00.000Z;ENTRADA;Venda;Venda #685958;85;Pix
2026-01-23T18:21:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-23T18:20:00.000Z;ENTRADA;Venda;Venda #685958;85;Pix
2026-01-23T18:01:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-23T17:55:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-23T17:43:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-23T17:39:00.000Z;ENTRADA;Venda;Venda #685958;120;Pix
2026-01-23T17:07:00.000Z;ENTRADA;Venda;Venda #685958;240;Pix
2026-01-23T16:44:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-23T16:37:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-23T16:26:00.000Z;ENTRADA;Venda;Venda #685958;135;Pix
2026-01-23T16:16:00.000Z;ENTRADA;Venda;Venda #685958;85;Pix
2026-01-23T16:10:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-23T16:09:00.000Z;ENTRADA;Venda;Venda #685958;240;Pix
2026-01-23T16:03:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-23T15:43:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-23T15:37:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-23T15:35:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-23T15:24:00.000Z;ENTRADA;Venda;Venda #685958;24;Pix
2026-01-23T15:17:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-22T22:51:00.000Z;ENTRADA;Venda;Venda #685958;360;Pix
2026-01-22T22:41:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-22T22:36:00.000Z;ENTRADA;Venda;Venda #685958;135;Pix
2026-01-22T22:27:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-22T22:23:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-22T21:51:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-22T21:43:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-22T21:40:00.000Z;ENTRADA;Venda;Venda #685958;255;Pix
2026-01-22T21:38:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-22T21:29:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-22T21:27:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-22T21:26:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-22T21:24:00.000Z;ENTRADA;Venda;Venda #685958;16;Pix
2026-01-22T21:18:00.000Z;ENTRADA;Venda;Venda #685958;45;Pix
2026-01-22T21:06:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-22T20:44:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-22T20:44:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-22T20:41:00.000Z;ENTRADA;Venda;Venda #685958;255;Pix
2026-01-22T20:27:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-22T20:07:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-22T20:07:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-22T19:43:00.000Z;ENTRADA;Venda;Venda #685958;240;Pix
2026-01-22T19:35:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-22T19:29:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-22T19:22:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-22T19:20:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-22T19:19:00.000Z;ENTRADA;Venda;Venda #685958;90;Pix
2026-01-22T19:13:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-22T18:52:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-22T18:46:00.000Z;ENTRADA;Venda;Venda #685958;85;Pix
2026-01-22T18:19:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-22T18:14:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-22T18:10:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-22T17:52:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-22T17:39:00.000Z;ENTRADA;Venda;Venda #685958;8;Pix
2026-01-22T17:38:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-22T17:31:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-22T17:18:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-22T17:06:00.000Z;ENTRADA;Venda;Venda #685958;85;Pix
2026-01-22T16:51:00.000Z;ENTRADA;Venda;Venda #685958;24;Pix
2026-01-22T16:47:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-22T16:33:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-22T16:18:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-22T15:52:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-22T15:37:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-22T15:28:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-22T15:20:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-22T15:19:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-22T15:18:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-22T15:09:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-22T15:07:00.000Z;ENTRADA;Venda;Venda #685958;170;Pix
2026-01-22T15:04:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-21T22:54:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-21T22:44:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-21T22:34:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-21T22:27:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-21T22:26:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-21T22:22:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-21T22:20:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-21T22:01:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-21T21:44:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-21T21:39:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-21T21:27:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-21T21:27:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-21T21:22:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-21T21:14:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-21T21:06:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-21T21:04:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-21T20:52:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-21T20:43:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-21T20:31:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-21T20:27:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-21T20:27:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-21T20:16:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-21T20:07:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-21T19:50:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-21T19:50:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-21T19:49:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-21T19:25:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-21T19:22:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-21T19:21:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-21T19:01:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-21T18:35:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-21T18:33:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-21T18:32:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-21T18:25:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-21T18:16:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-21T18:15:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-21T18:14:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-21T18:04:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-21T18:02:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-21T18:00:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-21T17:58:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-21T17:51:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-21T17:39:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-21T17:36:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-21T17:27:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-21T17:27:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-21T17:26:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-21T16:58:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-21T16:57:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-21T16:36:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-21T16:31:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-21T16:28:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-21T16:21:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-21T16:20:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-21T16:18:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-21T16:17:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-21T16:09:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-21T16:05:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-21T15:42:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-21T15:33:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-21T15:15:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-21T15:14:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-21T15:03:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-21T15:01:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-21T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2058.401762862042;Dinheiro/Banco
2026-01-20T22:58:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-20T22:17:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-20T22:16:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-20T22:01:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-20T21:47:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-20T21:43:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-20T21:32:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-20T21:26:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-20T21:24:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-20T21:20:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-20T21:11:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-20T20:58:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-20T20:56:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-20T20:54:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-20T20:49:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-20T20:35:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-20T20:27:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-20T20:26:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-20T20:18:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-20T19:44:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-20T19:41:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-20T19:31:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-20T19:30:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-20T19:28:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-20T19:14:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-20T19:10:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-20T18:46:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-20T18:33:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-20T18:22:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-20T18:21:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-20T18:10:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-20T17:48:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-20T17:43:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-20T17:42:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-20T17:41:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-20T17:20:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-20T17:17:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-20T17:03:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-20T17:02:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-20T16:50:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-20T16:41:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-20T16:40:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-20T16:28:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-20T16:25:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-20T16:02:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-20T16:01:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-20T15:55:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-20T15:53:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-20T15:48:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-20T15:35:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-20T15:34:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-20T15:29:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-20T15:27:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-19T22:53:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-19T22:49:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-19T22:46:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-19T22:30:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-19T22:27:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-19T22:09:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-19T22:08:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-19T22:02:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-19T22:02:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-19T21:25:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-19T21:15:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-19T21:11:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-19T21:11:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-19T20:51:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-19T20:37:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-19T20:34:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-19T20:19:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-19T20:16:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-19T20:13:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-19T19:56:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-19T19:50:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-19T19:46:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-19T19:38:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-19T19:33:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-19T19:31:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-19T19:29:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-19T19:13:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-19T19:01:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-19T18:24:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-19T18:16:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-19T18:05:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-19T18:02:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-19T17:52:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-19T17:49:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-19T17:29:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-19T17:16:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-19T17:15:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-19T17:15:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-19T17:14:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-19T17:13:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-19T16:58:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-19T16:53:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-19T16:16:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-19T16:11:00.000Z;ENTRADA;Venda;Venda #685957;255;Pix
2026-01-19T16:02:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-19T15:48:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-19T15:34:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-19T15:27:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-19T15:26:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-19T15:18:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-19T15:15:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-19T15:05:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-19T15:04:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-18T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2068.157671993294;Dinheiro/Banco
2026-01-16T22:49:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-16T22:43:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-16T22:38:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-16T22:21:00.000Z;ENTRADA;Venda;Venda #685957;240;Pix
2026-01-16T22:13:00.000Z;ENTRADA;Venda;Venda #685957;24;Pix
2026-01-16T22:10:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-16T21:57:00.000Z;ENTRADA;Venda;Venda #685957;170;Pix
2026-01-16T21:45:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-16T21:23:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-16T21:11:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-16T21:09:00.000Z;ENTRADA;Venda;Venda #685957;120;Pix
2026-01-16T21:06:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-16T20:58:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-16T20:56:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-16T20:53:00.000Z;ENTRADA;Venda;Venda #685957;90;Pix
2026-01-16T20:52:00.000Z;ENTRADA;Venda;Venda #685957;16;Pix
2026-01-16T20:37:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-16T20:34:00.000Z;ENTRADA;Venda;Venda #685957;85;Pix
2026-01-16T20:28:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-16T20:28:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-16T19:58:00.000Z;ENTRADA;Venda;Venda #685957;45;Pix
2026-01-16T19:48:00.000Z;ENTRADA;Venda;Venda #685957;8;Pix
2026-01-16T19:31:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-16T19:29:00.000Z;ENTRADA;Venda;Venda #685957;135;Pix
2026-01-16T19:25:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
2026-01-16T19:22:00.000Z;ENTRADA;Venda;Venda #685957;360;Pix
